state,ward_id,month,consumption_kwh
Jharkhand,W1,2015-02,0.08
Jharkhand,W1,2015-03,0.08
Jharkhand,W2,2014-04,1.7
Jharkhand,W2,2014-05,1.77
Jharkhand,W2,2014-06,1.93
Jharkhand,W2,2014-07,1.93
Jharkhand,W2,2014-08,1.68
Jharkhand,W2,2014-09,1.47
Jharkhand,W2,2014-10,1.55
Jharkhand,W2,2014-11,1.56
Jharkhand,W2,2014-12,1.53
Jharkhand,W2,2015-01,1.58
Jharkhand,W2,2015-02,1.68
Jharkhand,W2,2015-03,1.67
Jharkhand,W3,2014-04,11.59
Jharkhand,W3,2014-05,11.13
Jharkhand,W3,2014-06,11.67
Jharkhand,W3,2014-07,11.46
Jharkhand,W3,2014-08,10.77
Jharkhand,W3,2014-09,10.56
Jharkhand,W3,2014-10,10.1
Jharkhand,W3,2014-11,9.26
Jharkhand,W3,2014-12,9.09
Jharkhand,W3,2015-01,9.67
Jharkhand,W3,2015-02,10.04
Jharkhand,W3,2015-03,10.93
Jharkhand,W4,2014-04,7.93
Jharkhand,W4,2014-05,8.59
Jharkhand,W4,2014-06,8.55
Jharkhand,W4,2014-07,8.23
Jharkhand,W4,2014-08,8.38
Jharkhand,W4,2014-09,7.17
Jharkhand,W4,2014-10,6.4
Jharkhand,W4,2014-11,6.83
Jharkhand,W4,2014-12,6.99
Jharkhand,W4,2015-01,6.54
Jharkhand,W4,2015-02,7.53
Jharkhand,W4,2015-03,7.28
Jharkhand,W5,2014-04,9.28
Jharkhand,W5,2014-05,8.13
Jharkhand,W5,2014-06,8.71
Jharkhand,W5,2014-07,9.17
Jharkhand,W5,2014-08,8.4
Jharkhand,W5,2014-09,7.44
Jharkhand,W5,2014-10,8.42
Jharkhand,W5,2014-11,6.82
Jharkhand,W5,2014-12,7.22
Jharkhand,W5,2015-01,7.8
Jharkhand,W5,2015-02,7.27
Jharkhand,W5,2015-03,8.32
Jharkhand,W6,2014-04,0.56
Jharkhand,W6,2014-05,0.6
Jharkhand,W6,2014-06,0.64
Jharkhand,W6,2014-07,0.62
Jharkhand,W6,2014-08,0.66
Jharkhand,W6,2014-09,0.6
Jharkhand,W6,2014-10,0.56
Jharkhand,W6,2014-11,0.51
Jharkhand,W6,2014-12,0.51
Jharkhand,W6,2015-01,0.57
Jharkhand,W6,2015-02,0.57
Jharkhand,W6,2015-03,0.59
Jharkhand,W7,2014-04,6.93
Jharkhand,W7,2014-05,7.25
Jharkhand,W7,2014-06,6.71
Jharkhand,W7,2014-07,6.87
Jharkhand,W7,2014-08,6.55
Jharkhand,W7,2014-09,6.38
Jharkhand,W7,2014-10,5.85
Jharkhand,W7,2014-11,5.3
Jharkhand,W7,2014-12,5.36
Jharkhand,W7,2015-01,6.12
Jharkhand,W7,2015-02,6.42
Jharkhand,W7,2015-03,7.17
Jharkhand,W8,2014-04,13.8
Jharkhand,W8,2014-05,13.74
Jharkhand,W8,2014-06,14.83
Jharkhand,W8,2014-07,13.95
Jharkhand,W8,2014-08,13.37
Jharkhand,W8,2014-09,13.6
Jharkhand,W8,2014-10,12.3
Jharkhand,W8,2014-11,12.16
Jharkhand,W8,2014-12,11.62
Jharkhand,W8,2015-01,12.11
Jharkhand,W8,2015-02,13.15
Jharkhand,W8,2015-03,13.54
Jharkhand,W9,2014-04,12.22
Jharkhand,W9,2014-05,11.21
Jharkhand,W9,2014-06,12.23
Jharkhand,W9,2014-07,13.5
Jharkhand,W9,2014-08,12.73
Jharkhand,W9,2014-09,10.5
Jharkhand,W9,2014-10,10.59
Jharkhand,W9,2014-11,9.57
Jharkhand,W9,2014-12,10.17
Jharkhand,W9,2015-01,10.3
Jharkhand,W9,2015-02,10.19
Jharkhand,W9,2015-03,11.28
Jharkhand,W10,2014-04,10.66
Jharkhand,W10,2014-05,11.03
Jharkhand,W10,2014-06,10.93
Jharkhand,W10,2014-07,11.92
Jharkhand,W10,2014-08,10.21
Jharkhand,W10,2014-09,9.17
Jharkhand,W10,2014-10,9.74
Jharkhand,W10,2014-11,9.21
Jharkhand,W10,2014-12,9.16
Jharkhand,W10,2015-01,9.75
Jharkhand,W10,2015-02,9.81
Jharkhand,W10,2015-03,10.08
Odisha,W1,2014-04,25.25
Odisha,W1,2014-05,25.9
Odisha,W1,2014-06,28.91
Odisha,W1,2014-07,25.79
Odisha,W1,2014-08,23.59
Odisha,W1,2014-09,23.73
Odisha,W1,2014-10,23.03
Odisha,W1,2014-11,19.91
Odisha,W1,2014-12,20.35
Odisha,W1,2015-01,25.09
Odisha,W1,2015-02,24.5
Odisha,W1,2015-03,24.42
Odisha,W2,2014-04,17.09
Odisha,W2,2014-05,15.6
Odisha,W2,2014-06,17.52
Odisha,W2,2014-07,17.3
Odisha,W2,2014-08,17.93
Odisha,W2,2014-09,14.59
Odisha,W2,2014-10,14.28
Odisha,W2,2014-11,13.9
Odisha,W2,2014-12,13.45
Odisha,W2,2015-01,13.89
Odisha,W2,2015-02,12.79
Odisha,W2,2015-03,14.5
Odisha,W3,2014-04,11.43
Odisha,W3,2014-05,12.87
Odisha,W3,2014-06,13.63
Odisha,W3,2014-07,14.29
Odisha,W3,2014-08,13.54
Odisha,W3,2014-09,12.45
Odisha,W3,2014-10,11.07
Odisha,W3,2014-11,10.27
Odisha,W3,2014-12,9.8
Odisha,W3,2015-01,12.26
Odisha,W3,2015-02,11.35
Odisha,W3,2015-03,13.46
Odisha,W4,2014-04,8.11
Odisha,W4,2014-05,8.41
Odisha,W4,2014-06,9.77
Odisha,W4,2014-07,9.22
Odisha,W4,2014-08,9.17
Odisha,W4,2014-09,7.57
Odisha,W4,2014-10,7.89
Odisha,W4,2014-11,7.22
Odisha,W4,2014-12,7.6
Odisha,W4,2015-01,7.76
Odisha,W4,2015-02,7.79
Odisha,W4,2015-03,8.68
Odisha,W5,2014-04,8.85
Odisha,W5,2014-05,9.0
Odisha,W5,2014-06,8.92
Odisha,W5,2014-07,9.4
Odisha,W5,2014-08,8.84
Odisha,W5,2014-09,8.32
Odisha,W5,2014-10,7.79
Odisha,W5,2014-11,6.76
Odisha,W5,2014-12,7.55
Odisha,W5,2015-01,8.31
Odisha,W5,2015-02,8.78
Odisha,W5,2015-03,8.53
Odisha,W6,2014-04,6.5
Odisha,W6,2014-05,7.32
Odisha,W6,2014-06,8.21
Odisha,W6,2014-07,7.84
Odisha,W6,2014-08,7.71
Odisha,W6,2014-09,7.33
Odisha,W6,2014-10,6.87
Odisha,W6,2014-11,6.54
Odisha,W6,2014-12,7.12
Odisha,W6,2015-01,7.14
Odisha,W6,2015-02,7.05
Odisha,W6,2015-03,7.49
Odisha,W7,2014-04,2.19
Odisha,W7,2014-05,2.37
Odisha,W7,2014-06,2.17
Odisha,W7,2014-07,2.33
Odisha,W7,2014-08,2.29
Odisha,W7,2014-09,2.19
Odisha,W7,2014-10,1.99
Odisha,W7,2014-11,1.71
Odisha,W7,2014-12,1.86
Odisha,W7,2015-01,1.87
Odisha,W7,2015-02,1.91
Odisha,W7,2015-03,2.1
Odisha,W8,2014-04,19.57
Odisha,W8,2014-05,20.5
Odisha,W8,2014-06,21.07
Odisha,W8,2014-07,21.78
Odisha,W8,2014-08,19.61
Odisha,W8,2014-09,17.67
Odisha,W8,2014-10,16.54
Odisha,W8,2014-11,16.0
Odisha,W8,2014-12,17.75
Odisha,W8,2015-01,16.9
Odisha,W8,2015-02,19.21
Odisha,W8,2015-03,19.84
Odisha,W9,2014-04,1.18
Odisha,W9,2014-05,1.25
Odisha,W9,2014-06,1.63
Odisha,W9,2014-07,1.42
Odisha,W9,2014-08,1.38
Odisha,W9,2014-09,1.29
Odisha,W9,2014-10,1.14
Odisha,W9,2014-11,1.09
Odisha,W9,2014-12,1.17
Odisha,W9,2015-01,1.19
Odisha,W9,2015-02,1.11
Odisha,W9,2015-03,1.24
Odisha,W10,2014-04,23.99
Odisha,W10,2014-05,22.68
Odisha,W10,2014-06,21.99
Odisha,W10,2014-07,23.77
Odisha,W10,2014-08,22.68
Odisha,W10,2014-09,20.56
Odisha,W10,2014-10,19.62
Odisha,W10,2014-11,19.77
Odisha,W10,2014-12,18.65
Odisha,W10,2015-01,18.21
Odisha,W10,2015-02,19.84
Odisha,W10,2015-03,22.38
West Bengal,W1,2014-04,4.97
West Bengal,W1,2014-05,5.54
West Bengal,W1,2014-06,5.34
West Bengal,W1,2014-07,5.61
West Bengal,W1,2014-08,5.68
West Bengal,W1,2014-09,4.46
West Bengal,W1,2014-10,4.21
West Bengal,W1,2014-11,4.54
West Bengal,W1,2014-12,4.76
West Bengal,W1,2015-01,4.78
West Bengal,W1,2015-02,4.73
West Bengal,W1,2015-03,4.96
West Bengal,W2,2014-04,4.67
West Bengal,W2,2014-05,4.71
West Bengal,W2,2014-06,5.05
West Bengal,W2,2014-07,4.55
West Bengal,W2,2014-08,5.25
West Bengal,W2,2014-09,5.04
West Bengal,W2,2014-10,4.56
West Bengal,W2,2014-11,4.44
West Bengal,W2,2014-12,4.22
West Bengal,W2,2015-01,4.14
West Bengal,W2,2015-02,4.86
West Bengal,W2,2015-03,4.9
West Bengal,W3,2014-04,1.83
West Bengal,W3,2014-05,2.01
West Bengal,W3,2014-06,2.28
West Bengal,W3,2014-07,2.05
West Bengal,W3,2014-08,2.23
West Bengal,W3,2014-09,2.03
West Bengal,W3,2014-10,1.68
West Bengal,W3,2014-11,1.58
West Bengal,W3,2014-12,1.67
West Bengal,W3,2015-01,1.73
West Bengal,W3,2015-02,1.76
West Bengal,W3,2015-03,1.98
West Bengal,W4,2014-04,1.47
West Bengal,W4,2014-05,1.61
West Bengal,W4,2014-06,1.81
West Bengal,W4,2014-07,1.86
West Bengal,W4,2014-08,1.56
West Bengal,W4,2014-09,1.46
West Bengal,W4,2014-10,1.35
West Bengal,W4,2014-11,1.37
West Bengal,W4,2014-12,1.38
West Bengal,W4,2015-01,1.54
West Bengal,W4,2015-02,1.48
West Bengal,W4,2015-03,1.51
West Bengal,W5,2014-04,3.72
West Bengal,W5,2014-05,3.41
West Bengal,W5,2014-06,3.74
West Bengal,W5,2014-07,3.89
West Bengal,W5,2014-08,3.79
West Bengal,W5,2014-09,3.43
West Bengal,W5,2014-10,3.35
West Bengal,W5,2014-11,2.98
West Bengal,W5,2014-12,3.12
West Bengal,W5,2015-01,3.27
West Bengal,W5,2015-02,3.6
West Bengal,W5,2015-03,3.6
West Bengal,W6,2014-04,1.9
West Bengal,W6,2014-05,2.27
West Bengal,W6,2014-06,2.43
West Bengal,W6,2014-07,2.51
West Bengal,W6,2014-08,2.29
West Bengal,W6,2014-09,2.29
West Bengal,W6,2014-10,2.0
West Bengal,W6,2014-11,1.91
West Bengal,W6,2014-12,1.9
West Bengal,W6,2015-01,1.98
West Bengal,W6,2015-02,2.18
West Bengal,W6,2015-03,2.34
West Bengal,W7,2014-04,8.7
West Bengal,W7,2014-05,8.07
West Bengal,W7,2014-06,9.15
West Bengal,W7,2014-07,8.42
West Bengal,W7,2014-08,9.37
West Bengal,W7,2014-09,7.81
West Bengal,W7,2014-10,7.55
West Bengal,W7,2014-11,6.96
West Bengal,W7,2014-12,7.9
West Bengal,W7,2015-01,8.34
West Bengal,W7,2015-02,8.59
West Bengal,W7,2015-03,8.44
West Bengal,W8,2014-04,9.93
West Bengal,W8,2014-05,9.77
West Bengal,W8,2014-06,9.75
West Bengal,W8,2014-07,10.49
West Bengal,W8,2014-08,9.97
West Bengal,W8,2014-09,8.23
West Bengal,W8,2014-10,8.87
West Bengal,W8,2014-11,7.46
West Bengal,W8,2014-12,8.82
West Bengal,W8,2015-01,8.61
West Bengal,W8,2015-02,9.02
West Bengal,W8,2015-03,9.18
West Bengal,W9,2014-04,1.01
West Bengal,W9,2014-05,1.16
West Bengal,W9,2014-06,1.24
West Bengal,W9,2014-07,1.23
West Bengal,W9,2014-08,1.11
West Bengal,W9,2014-09,1.04
West Bengal,W9,2014-10,0.98
West Bengal,W9,2014-11,0.93
West Bengal,W9,2014-12,1.0
West Bengal,W9,2015-01,1.0
West Bengal,W9,2015-02,1.06
West Bengal,W9,2015-03,1.11
West Bengal,W10,2014-04,17.68
West Bengal,W10,2014-05,16.99
West Bengal,W10,2014-06,18.34
West Bengal,W10,2014-07,18.78
West Bengal,W10,2014-08,20.7
West Bengal,W10,2014-09,16.47
West Bengal,W10,2014-10,16.31
West Bengal,W10,2014-11,13.97
West Bengal,W10,2014-12,15.4
West Bengal,W10,2015-01,16.98
West Bengal,W10,2015-02,15.98
West Bengal,W10,2015-03,16.23
Sikkim,W1,2014-04,2.72
Sikkim,W1,2014-05,2.65
Sikkim,W1,2014-06,2.82
Sikkim,W1,2014-07,2.72
Sikkim,W1,2014-08,2.83
Sikkim,W1,2014-09,2.46
Sikkim,W1,2014-10,2.36
Sikkim,W1,2014-11,2.35
Sikkim,W1,2014-12,2.27
Sikkim,W1,2015-01,2.54
Sikkim,W1,2015-02,2.81
Sikkim,W1,2015-03,2.57
Sikkim,W2,2014-04,10.9
Sikkim,W2,2014-05,10.88
Sikkim,W2,2014-06,11.37
Sikkim,W2,2014-07,12.14
Sikkim,W2,2014-08,11.3
Sikkim,W2,2014-09,11.0
Sikkim,W2,2014-10,9.05
Sikkim,W2,2014-11,9.79
Sikkim,W2,2014-12,9.14
Sikkim,W2,2015-01,9.19
Sikkim,W2,2015-02,10.86
Sikkim,W2,2015-03,10.18
Sikkim,W3,2014-04,0.55
Sikkim,W3,2014-05,0.54
Sikkim,W3,2014-06,0.63
Sikkim,W3,2014-07,0.62
Sikkim,W3,2014-08,0.56
Sikkim,W3,2014-09,0.54
Sikkim,W3,2014-10,0.53
Sikkim,W3,2014-11,0.52
Sikkim,W3,2014-12,0.45
Sikkim,W3,2015-01,0.47
Sikkim,W3,2015-02,0.56
Sikkim,W3,2015-03,0.54
Sikkim,W4,2014-04,7.4
Sikkim,W4,2014-05,7.83
Sikkim,W4,2014-06,7.89
Sikkim,W4,2014-07,8.38
Sikkim,W4,2014-08,7.88
Sikkim,W4,2014-09,6.49
Sikkim,W4,2014-10,6.83
Sikkim,W4,2014-11,6.52
Sikkim,W4,2014-12,6.37
Sikkim,W4,2015-01,6.72
Sikkim,W4,2015-02,7.45
Sikkim,W4,2015-03,7.96
Sikkim,W5,2014-04,10.15
Sikkim,W5,2014-05,11.03
Sikkim,W5,2014-06,10.37
Sikkim,W5,2014-07,10.79
Sikkim,W5,2014-08,9.79
Sikkim,W5,2014-09,10.06
Sikkim,W5,2014-10,9.31
Sikkim,W5,2014-11,8.69
Sikkim,W5,2014-12,9.03
Sikkim,W5,2015-01,9.82
Sikkim,W5,2015-02,10.09
Sikkim,W5,2015-03,10.33
Sikkim,W6,2014-04,6.1
Sikkim,W6,2014-05,6.73
Sikkim,W6,2014-06,6.34
Sikkim,W6,2014-07,7.0
Sikkim,W6,2014-08,6.94
Sikkim,W6,2014-09,6.21
Sikkim,W6,2014-10,5.73
Sikkim,W6,2014-11,5.17
Sikkim,W6,2014-12,5.74
Sikkim,W6,2015-01,5.53
Sikkim,W6,2015-02,6.36
Sikkim,W6,2015-03,6.12
Sikkim,W7,2014-04,6.71
Sikkim,W7,2014-05,7.74
Sikkim,W7,2014-06,7.92
Sikkim,W7,2014-07,8.04
Sikkim,W7,2014-08,7.53
Sikkim,W7,2014-09,7.64
Sikkim,W7,2014-10,6.63
Sikkim,W7,2014-11,6.7
Sikkim,W7,2014-12,6.46
Sikkim,W7,2015-01,6.8
Sikkim,W7,2015-02,7.26
Sikkim,W7,2015-03,7.26
Sikkim,W8,2014-04,0.71
Sikkim,W8,2014-05,0.81
Sikkim,W8,2014-06,0.84
Sikkim,W8,2014-07,0.84
Sikkim,W8,2014-08,0.8
Sikkim,W8,2014-09,0.75
Sikkim,W8,2014-10,0.69
Sikkim,W8,2014-11,0.66
Sikkim,W8,2014-12,0.64
Sikkim,W8,2015-01,0.72
Sikkim,W8,2015-02,0.7
Sikkim,W8,2015-03,0.74
Sikkim,W9,2014-04,3.31
Sikkim,W9,2014-05,3.42
Sikkim,W9,2014-06,3.58
Sikkim,W9,2014-07,3.44
Sikkim,W9,2014-08,3.6
Sikkim,W9,2014-09,2.92
Sikkim,W9,2014-10,2.92
Sikkim,W9,2014-11,2.63
Sikkim,W9,2014-12,2.72
Sikkim,W9,2015-01,3.14
Sikkim,W9,2015-02,3.55
Sikkim,W9,2015-03,3.12
Sikkim,W10,2014-04,7.64
Sikkim,W10,2014-05,9.13
Sikkim,W10,2014-06,9.05
Sikkim,W10,2014-07,9.63
Sikkim,W10,2014-08,8.78
Sikkim,W10,2014-09,7.75
Sikkim,W10,2014-10,8.01
Sikkim,W10,2014-11,7.71
Sikkim,W10,2014-12,7.87
Sikkim,W10,2015-01,7.89
Sikkim,W10,2015-02,9.0
Sikkim,W10,2015-03,8.35
A.& N. Islands,W1,2014-04,0.26
A.& N. Islands,W1,2014-05,0.25
A.& N. Islands,W1,2014-06,0.27
A.& N. Islands,W1,2014-07,0.26
A.& N. Islands,W1,2014-08,0.27
A.& N. Islands,W1,2014-09,0.24
A.& N. Islands,W1,2014-10,0.23
A.& N. Islands,W1,2014-11,0.21
A.& N. Islands,W1,2014-12,0.21
A.& N. Islands,W1,2015-01,0.23
A.& N. Islands,W1,2015-02,0.24
A.& N. Islands,W1,2015-03,0.24
A.& N. Islands,W2,2014-04,0.82
A.& N. Islands,W2,2014-05,0.95
A.& N. Islands,W2,2014-06,0.93
A.& N. Islands,W2,2014-07,0.95
A.& N. Islands,W2,2014-08,0.88
A.& N. Islands,W2,2014-09,0.77
A.& N. Islands,W2,2014-10,0.76
A.& N. Islands,W2,2014-11,0.7
A.& N. Islands,W2,2014-12,0.76
A.& N. Islands,W2,2015-01,0.83
A.& N. Islands,W2,2015-02,0.87
A.& N. Islands,W2,2015-03,0.83
A.& N. Islands,W3,2014-04,0.05
A.& N. Islands,W3,2014-05,0.06
A.& N. Islands,W3,2014-06,0.06
A.& N. Islands,W3,2014-07,0.06
A.& N. Islands,W3,2014-08,0.06
A.& N. Islands,W3,2014-09,0.06
A.& N. Islands,W3,2014-10,0.06
A.& N. Islands,W3,2014-11,0.05
A.& N. Islands,W3,2014-12,0.05
A.& N. Islands,W3,2015-01,0.05
A.& N. Islands,W3,2015-02,0.06
A.& N. Islands,W3,2015-03,0.06
A.& N. Islands,W4,2014-04,1.09
A.& N. Islands,W4,2014-05,1.0
A.& N. Islands,W4,2014-06,1.26
A.& N. Islands,W4,2014-07,1.23
A.& N. Islands,W4,2014-08,1.26
A.& N. Islands,W4,2014-09,1.09
A.& N. Islands,W4,2014-10,1.04
A.& N. Islands,W4,2014-11,0.97
A.& N. Islands,W4,2014-12,1.06
A.& N. Islands,W4,2015-01,1.02
A.& N. Islands,W4,2015-02,1.12
A.& N. Islands,W4,2015-03,1.11
A.& N. Islands,W5,2014-04,1.2
A.& N. Islands,W5,2014-05,1.25
A.& N. Islands,W5,2014-06,1.4
A.& N. Islands,W5,2014-07,1.29
A.& N. Islands,W5,2014-08,1.39
A.& N. Islands,W5,2014-09,1.18
A.& N. Islands,W5,2014-10,1.1
A.& N. Islands,W5,2014-11,1.08
A.& N. Islands,W5,2014-12,1.09
A.& N. Islands,W5,2015-01,1.25
A.& N. Islands,W5,2015-02,1.22
A.& N. Islands,W5,2015-03,1.25
A.& N. Islands,W6,2014-04,6.43
A.& N. Islands,W6,2014-05,6.82
A.& N. Islands,W6,2014-06,6.59
A.& N. Islands,W6,2014-07,6.12
A.& N. Islands,W6,2014-08,6.07
A.& N. Islands,W6,2014-09,5.58
A.& N. Islands,W6,2014-10,5.36
A.& N. Islands,W6,2014-11,5.24
A.& N. Islands,W6,2014-12,5.05
A.& N. Islands,W6,2015-01,5.86
A.& N. Islands,W6,2015-02,5.73
A.& N. Islands,W6,2015-03,6.18
A.& N. Islands,W7,2014-04,4.03
A.& N. Islands,W7,2014-05,4.4
A.& N. Islands,W7,2014-06,5.45
A.& N. Islands,W7,2014-07,5.21
A.& N. Islands,W7,2014-08,4.86
A.& N. Islands,W7,2014-09,4.36
A.& N. Islands,W7,2014-10,3.83
A.& N. Islands,W7,2014-11,4.01
A.& N. Islands,W7,2014-12,4.48
A.& N. Islands,W7,2015-01,4.43
A.& N. Islands,W7,2015-02,4.28
A.& N. Islands,W7,2015-03,4.23
A.& N. Islands,W8,2014-04,11.11
A.& N. Islands,W8,2014-05,11.29
A.& N. Islands,W8,2014-06,11.15
A.& N. Islands,W8,2014-07,11.99
A.& N. Islands,W8,2014-08,11.32
A.& N. Islands,W8,2014-09,10.7
A.& N. Islands,W8,2014-10,10.29
A.& N. Islands,W8,2014-11,8.9
A.& N. Islands,W8,2014-12,8.93
A.& N. Islands,W8,2015-01,10.43
A.& N. Islands,W8,2015-02,10.14
A.& N. Islands,W8,2015-03,9.84
A.& N. Islands,W9,2014-04,1.3
A.& N. Islands,W9,2014-05,1.3
A.& N. Islands,W9,2014-06,1.25
A.& N. Islands,W9,2014-07,1.44
A.& N. Islands,W9,2014-08,1.32
A.& N. Islands,W9,2014-09,1.17
A.& N. Islands,W9,2014-10,1.09
A.& N. Islands,W9,2014-11,1.02
A.& N. Islands,W9,2014-12,1.08
A.& N. Islands,W9,2015-01,1.17
A.& N. Islands,W9,2015-02,1.19
A.& N. Islands,W9,2015-03,1.19
A.& N. Islands,W10,2014-04,5.03
A.& N. Islands,W10,2014-05,5.23
A.& N. Islands,W10,2014-06,4.9
A.& N. Islands,W10,2014-07,5.72
A.& N. Islands,W10,2014-08,4.8
A.& N. Islands,W10,2014-09,4.17
A.& N. Islands,W10,2014-10,4.32
A.& N. Islands,W10,2014-11,4.33
A.& N. Islands,W10,2014-12,4.12
A.& N. Islands,W10,2015-01,4.27
A.& N. Islands,W10,2015-02,4.86
A.& N. Islands,W10,2015-03,4.94
Arunachal Pradesh,W1,2014-04,9.17
Arunachal Pradesh,W1,2014-05,9.7
Arunachal Pradesh,W1,2014-06,8.83
Arunachal Pradesh,W1,2014-07,10.62
Arunachal Pradesh,W1,2014-08,9.3
Arunachal Pradesh,W1,2014-09,8.89
Arunachal Pradesh,W1,2014-10,7.51
Arunachal Pradesh,W1,2014-11,7.3
Arunachal Pradesh,W1,2014-12,8.4
Arunachal Pradesh,W1,2015-01,8.1
Arunachal Pradesh,W1,2015-02,8.77
Arunachal Pradesh,W1,2015-03,9.35
Arunachal Pradesh,W2,2014-04,8.52
Arunachal Pradesh,W2,2014-05,8.38
Arunachal Pradesh,W2,2014-06,8.95
Arunachal Pradesh,W2,2014-07,10.05
Arunachal Pradesh,W2,2014-08,8.78
Arunachal Pradesh,W2,2014-09,8.03
Arunachal Pradesh,W2,2014-10,7.15
Arunachal Pradesh,W2,2014-11,7.74
Arunachal Pradesh,W2,2014-12,7.58
Arunachal Pradesh,W2,2015-01,8.28
Arunachal Pradesh,W2,2015-02,7.97
Arunachal Pradesh,W2,2015-03,8.78
Arunachal Pradesh,W3,2014-04,4.79
Arunachal Pradesh,W3,2014-05,4.55
Arunachal Pradesh,W3,2014-06,4.45
Arunachal Pradesh,W3,2014-07,5.11
Arunachal Pradesh,W3,2014-08,4.69
Arunachal Pradesh,W3,2014-09,4.39
Arunachal Pradesh,W3,2014-10,3.89
Arunachal Pradesh,W3,2014-11,3.83
Arunachal Pradesh,W3,2014-12,3.87
Arunachal Pradesh,W3,2015-01,4.38
Arunachal Pradesh,W3,2015-02,4.29
Arunachal Pradesh,W3,2015-03,4.39
Arunachal Pradesh,W4,2014-04,7.91
Arunachal Pradesh,W4,2014-05,7.7
Arunachal Pradesh,W4,2014-06,7.79
Arunachal Pradesh,W4,2014-07,8.45
Arunachal Pradesh,W4,2014-08,8.02
Arunachal Pradesh,W4,2014-09,7.06
Arunachal Pradesh,W4,2014-10,6.82
Arunachal Pradesh,W4,2014-11,6.44
Arunachal Pradesh,W4,2014-12,6.81
Arunachal Pradesh,W4,2015-01,6.74
Arunachal Pradesh,W4,2015-02,7.56
Arunachal Pradesh,W4,2015-03,7.51
Arunachal Pradesh,W5,2014-04,1.98
Arunachal Pradesh,W5,2014-05,1.9
Arunachal Pradesh,W5,2014-06,1.87
Arunachal Pradesh,W5,2014-07,2.0
Arunachal Pradesh,W5,2014-08,2.01
Arunachal Pradesh,W5,2014-09,1.84
Arunachal Pradesh,W5,2014-10,1.71
Arunachal Pradesh,W5,2014-11,1.53
Arunachal Pradesh,W5,2014-12,1.65
Arunachal Pradesh,W5,2015-01,1.82
Arunachal Pradesh,W5,2015-02,1.77
Arunachal Pradesh,W5,2015-03,1.8
Arunachal Pradesh,W6,2014-04,2.38
Arunachal Pradesh,W6,2014-05,2.67
Arunachal Pradesh,W6,2014-06,2.73
Arunachal Pradesh,W6,2014-07,2.64
Arunachal Pradesh,W6,2014-08,2.51
Arunachal Pradesh,W6,2014-09,2.49
Arunachal Pradesh,W6,2014-10,2.23
Arunachal Pradesh,W6,2014-11,2.12
Arunachal Pradesh,W6,2014-12,2.08
Arunachal Pradesh,W6,2015-01,2.25
Arunachal Pradesh,W6,2015-02,2.38
Arunachal Pradesh,W6,2015-03,2.54
Arunachal Pradesh,W7,2014-04,2.19
Arunachal Pradesh,W7,2014-05,2.13
Arunachal Pradesh,W7,2014-06,2.3
Arunachal Pradesh,W7,2014-07,2.34
Arunachal Pradesh,W7,2014-08,2.13
Arunachal Pradesh,W7,2014-09,1.97
Arunachal Pradesh,W7,2014-10,1.87
Arunachal Pradesh,W7,2014-11,1.89
Arunachal Pradesh,W7,2014-12,1.76
Arunachal Pradesh,W7,2015-01,1.89
Arunachal Pradesh,W7,2015-02,2.11
Arunachal Pradesh,W7,2015-03,1.97
Arunachal Pradesh,W8,2014-04,7.98
Arunachal Pradesh,W8,2014-05,8.25
Arunachal Pradesh,W8,2014-06,8.0
Arunachal Pradesh,W8,2014-07,8.42
Arunachal Pradesh,W8,2014-08,7.78
Arunachal Pradesh,W8,2014-09,7.34
Arunachal Pradesh,W8,2014-10,7.26
Arunachal Pradesh,W8,2014-11,5.97
Arunachal Pradesh,W8,2014-12,7.28
Arunachal Pradesh,W8,2015-01,6.97
Arunachal Pradesh,W8,2015-02,7.47
Arunachal Pradesh,W8,2015-03,8.14
Arunachal Pradesh,W9,2014-04,0.6
Arunachal Pradesh,W9,2014-05,0.59
Arunachal Pradesh,W9,2014-06,0.54
Arunachal Pradesh,W9,2014-07,0.64
Arunachal Pradesh,W9,2014-08,0.59
Arunachal Pradesh,W9,2014-09,0.51
Arunachal Pradesh,W9,2014-10,0.52
Arunachal Pradesh,W9,2014-11,0.46
Arunachal Pradesh,W9,2014-12,0.47
Arunachal Pradesh,W9,2015-01,0.51
Arunachal Pradesh,W9,2015-02,0.56
Arunachal Pradesh,W9,2015-03,0.57
Arunachal Pradesh,W10,2014-04,0.3
Arunachal Pradesh,W10,2014-05,0.27
Arunachal Pradesh,W10,2014-06,0.3
Arunachal Pradesh,W10,2014-07,0.28
Arunachal Pradesh,W10,2014-08,0.3
Arunachal Pradesh,W10,2014-09,0.25
Arunachal Pradesh,W10,2014-10,0.26
Arunachal Pradesh,W10,2014-11,0.22
Arunachal Pradesh,W10,2014-12,0.25
Arunachal Pradesh,W10,2015-01,0.25
Arunachal Pradesh,W10,2015-02,0.25
Arunachal Pradesh,W10,2015-03,0.27
Assam,W1,2014-04,10.04
Assam,W1,2014-05,9.35
Assam,W1,2014-06,10.34
Assam,W1,2014-07,9.91
Assam,W1,2014-08,9.37
Assam,W1,2014-09,8.67
Assam,W1,2014-10,9.06
Assam,W1,2014-11,7.79
Assam,W1,2014-12,7.31
Assam,W1,2015-01,9.57
Assam,W1,2015-02,9.14
Assam,W1,2015-03,9.3
Assam,W2,2014-04,1.68
Assam,W2,2014-05,1.91
Assam,W2,2014-06,1.81
